image,text,confidence,bbox,price_cny,price_usd,shipping_price,bid_times
微信图片_20251122072344_32_1274.jpg,119078870,0.9998,"[[np.int32(722), np.int32(413)], [np.int32(832), np.int32(413)], [np.int32(832), np.int32(438)], [np.int32(722), np.int32(438)]]",,,,
微信图片_20251122072344_32_1274.jpg,皿,0.0034,"[[np.int32(629), np.int32(688)], [np.int32(679), np.int32(688)], [np.int32(679), np.int32(715)], [np.int32(629), np.int32(715)]]",,,,
微信图片_20251122072344_32_1274.jpg,2,0.4367,"[[np.int32(646), np.int32(711)], [np.int32(670), np.int32(711)], [np.int32(670), np.int32(739)], [np.int32(646), np.int32(739)]]",,,,
微信图片_20251122072344_32_1274.jpg,SHAI GILGEOUS-ALEXANDER,0.7571,"[[np.int32(533), np.int32(998)], [np.int32(851), np.int32(998)], [np.int32(851), np.int32(1034)], [np.int32(533), np.int32(1034)]]",,,,
微信图片_20251122072344_32_1274.jpg,LOs ANGELES CLIPPERS,0.5879,"[[np.int32(686), np.int32(1030)], [np.int32(851), np.int32(1030)], [np.int32(851), np.int32(1050)], [np.int32(686), np.int32(1050)]]",,,,
微信图片_20251122072344_32_1274.jpg,结束时间:2025-11-0221:46.20,0.7833,"[[np.int32(54), np.int32(1311)], [np.int32(629), np.int32(1311)], [np.int32(629), np.int32(1362)], [np.int32(54), np.int32(1362)]]",,,,
微信图片_20251122072344_32_1274.jpg,2018-19 Panini Prizm Shai Gilgeous-,0.8106,"[[np.int32(54), np.int32(1392)], [np.int32(991), np.int32(1392)], [np.int32(991), np.int32(1469)], [np.int32(54), np.int32(1469)]]",,,,
微信图片_20251122072344_32_1274.jpg,Alexander RC 快船  亚历山大 SGA 新秀  折射 绿,0.573,"[[np.int32(54), np.int32(1454)], [np.int32(1215), np.int32(1454)], [np.int32(1215), np.int32(1528)], [np.int32(54), np.int32(1528)]]",,,,
微信图片_20251122072344_32_1274.jpg,折 PSAS 不累计,0.6991,"[[np.int32(55), np.int32(1530)], [np.int32(450), np.int32(1530)], [np.int32(450), np.int32(1597)], [np.int32(55), np.int32(1597)]]",,,,
微信图片_20251122072344_32_1274.jpg,「老夫子」 ju047,0.8113,"[[np.int32(472), np.int32(1525)], [np.int32(865), np.int32(1525)], [np.int32(865), np.int32(1601)], [np.int32(472), np.int32(1601)]]",,,,
微信图片_20251122072344_32_1274.jpg,半531.99,0.8919,"[[np.int32(50), np.int32(1622)], [np.int32(345), np.int32(1622)], [np.int32(345), np.int32(1697)], [np.int32(50), np.int32(1697)]]",531.99,,,
微信图片_20251122072344_32_1274.jpg,~ $74.64,0.3342,"[[np.int32(55), np.int32(1705)], [np.int32(240), np.int32(1705)], [np.int32(240), np.int32(1750)], [np.int32(55), np.int32(1750)]]",,74.64,,
微信图片_20251122072344_32_1274.jpg,念11 次竞价,0.1132,"[[np.int32(56), np.int32(1767)], [np.int32(265), np.int32(1767)], [np.int32(265), np.int32(1818)], [np.int32(56), np.int32(1818)]]",,,,11.0
微信图片_20251122072344_32_1274.jpg,运费: 半12.00@,0.4135,"[[np.int32(79), np.int32(1863)], [np.int32(355), np.int32(1863)], [np.int32(355), np.int32(1908)], [np.int32(79), np.int32(1908)]]",,,12.0,
微信图片_20251122072344_32_1274.jpg,竞价记录 (11),0.7093,"[[np.int32(56), np.int32(1992)], [np.int32(309), np.int32(1992)], [np.int32(309), np.int32(2048)], [np.int32(56), np.int32(2048)]]",,,,
微信图片_20251122072344_32_1274.jpg,商品属性,0.9871,"[[np.int32(54), np.int32(2127)], [np.int32(234), np.int32(2127)], [np.int32(234), np.int32(2189)], [np.int32(54), np.int32(2189)]]",,,,
微信图片_20251122072344_32_1274.jpg,商品编号,0.9966,"[[np.int32(56), np.int32(2226)], [np.int32(218), np.int32(2226)], [np.int32(218), np.int32(2277)], [np.int32(56), np.int32(2277)]]",,,,
微信图片_20251122072344_32_1274.jpg,251028185523465,0.8577,"[[np.int32(353), np.int32(2229)], [np.int32(697), np.int32(2229)], [np.int32(697), np.int32(2274)], [np.int32(353), np.int32(2274)]]",,,,
微信图片_20251122072344_32_1274.jpg,体育类型,0.9595,"[[np.int32(54), np.int32(2302)], [np.int32(218), np.int32(2302)], [np.int32(218), np.int32(2353)], [np.int32(54), np.int32(2353)]]",,,,
微信图片_20251122072344_32_1274.jpg,Basketball,0.9762,"[[np.int32(355), np.int32(2306)], [np.int32(550), np.int32(2306)], [np.int32(550), np.int32(2351)], [np.int32(355), np.int32(2351)]]",,,,
微信图片_20251122072344_32_1274.jpg,年代,0.9965,"[[np.int32(56), np.int32(2377)], [np.int32(144), np.int32(2377)], [np.int32(144), np.int32(2426)], [np.int32(56), np.int32(2426)]]",,,,
微信图片_20251122072344_32_1274.jpg,2018-19,1.0,"[[np.int32(356), np.int32(2383)], [np.int32(511), np.int32(2383)], [np.int32(511), np.int32(2423)], [np.int32(356), np.int32(2423)]]",,,,
微信图片_20251122072344_32_1274.jpg,商昂揣沭,0.0131,"[[np.int32(54), np.int32(2507)], [np.int32(231), np.int32(2507)], [np.int32(231), np.int32(2556)], [np.int32(54), np.int32(2556)]]",,,,
微信图片_20251122072344_32_1274.jpg,需支付担保金 20 CHP,0.6986,"[[np.int32(54), np.int32(2555)], [np.int32(453), np.int32(2555)], [np.int32(453), np.int32(2608)], [np.int32(54), np.int32(2608)]]",,,,
微信图片_20251122072344_32_1274.jpg,好评数满 20 免担保金,0.5005,"[[np.int32(52), np.int32(2607)], [np.int32(445), np.int32(2607)], [np.int32(445), np.int32(2660)], [np.int32(52), np.int32(2660)]]",,,,
微信图片_20251122072344_32_1274.jpg,商品已售出,0.7436,"[[np.float64(1011.3516449153894), np.float64(1652.0351332215832)], [np.float64(1199.997102693253), np.float64(1706.813561574303)], [np.float64(1183.6483550846106), np.float64(1755.9648667784168)], [np.float64(995.002897306747), np.float64(1701.186438425697)]]",,,,
微信图片_20251122072347_33_1274.jpg,令 [,0.27,"[[np.int32(1023), np.int32(47)], [np.int32(1159), np.int32(47)], [np.int32(1159), np.int32(103)], [np.int32(1023), np.int32(103)]]",,,,
微信图片_20251122072347_33_1274.jpg,商品,0.9952,"[[np.int32(587), np.int32(176)], [np.int32(690), np.int32(176)], [np.int32(690), np.int32(236)], [np.int32(587), np.int32(236)]]",,,,
微信图片_20251122072347_33_1274.jpg,<,0.1317,"[[np.int32(1167), np.int32(176)], [np.int32(1235), np.int32(176)], [np.int32(1235), np.int32(236)], [np.int32(1167), np.int32(236)]]",,,,
微信图片_20251122072347_33_1274.jpg,2018 PANINI PRIZM,0.8363,"[[np.int32(482), np.int32(402)], [np.int32(663), np.int32(402)], [np.int32(663), np.int32(428)], [np.int32(482), np.int32(428)]]",,,,
微信图片_20251122072347_33_1274.jpg,T00,0.1944,"[[np.int32(786), np.int32(410)], [np.int32(823), np.int32(410)], [np.int32(823), np.int32(429)], [np.int32(786), np.int32(429)]]",,,,
微信图片_20251122072347_33_1274.jpg,SGILGEOUS,0.9701,"[[np.int32(482), np.int32(419)], [np.int32(596), np.int32(419)], [np.int32(596), np.int32(445)], [np.int32(482), np.int32(445)]]",,,,
微信图片_20251122072347_33_1274.jpg,ALEXANDER,0.977,"[[np.int32(606), np.int32(425)], [np.int32(723), np.int32(425)], [np.int32(723), np.int32(446)], [np.int32(606), np.int32(446)]]",,,,
微信图片_20251122072347_33_1274.jpg,MINT,0.6779,"[[np.int32(771), np.int32(427)], [np.int32(823), np.int32(427)], [np.int32(823), np.int32(448)], [np.int32(771), np.int32(448)]]",,,,
微信图片_20251122072347_33_1274.jpg,CHOICE PRIZM,0.5374,"[[np.int32(483), np.int32(442)], [np.int32(619), np.int32(442)], [np.int32(619), np.int32(463)], [np.int32(483), np.int32(463)]]",,,,
微信图片_20251122072347_33_1274.jpg,RED,0.9912,"[[np.int32(629), np.int32(443)], [np.int32(672), np.int32(443)], [np.int32(672), np.int32(467)], [np.int32(629), np.int32(467)]]",,,,
微信图片_20251122072347_33_1274.jpg,52092385,0.6947,"[[np.int32(728), np.int32(464)], [np.int32(823), np.int32(464)], [np.int32(823), np.int32(485)], [np.int32(728), np.int32(485)]]",,,,
微信图片_20251122072347_33_1274.jpg,0,0.6083,"[[np.int32(634), np.int32(703)], [np.int32(679), np.int32(703)], [np.int32(679), np.int32(728)], [np.int32(634), np.int32(728)]]",,,,
微信图片_20251122072347_33_1274.jpg,SHAIGILGEOUSALEXANDER,0.6754,"[[np.int32(545), np.int32(964)], [np.int32(804), np.int32(964)], [np.int32(804), np.int32(992)], [np.int32(545), np.int32(992)]]",,,,
微信图片_20251122072347_33_1274.jpg,UOs ANGILEs CIPPERs,0.1119,"[[np.int32(669), np.int32(994)], [np.int32(803), np.int32(994)], [np.int32(803), np.int32(1011)], [np.int32(669), np.int32(1011)]]",,,,
微信图片_20251122072347_33_1274.jpg,帅帅拍卖,0.9955,"[[np.int32(474), np.int32(1097)], [np.int32(808), np.int32(1097)], [np.int32(808), np.int32(1197)], [np.int32(474), np.int32(1197)]]",,,,
微信图片_20251122072347_33_1274.jpg,结束时间:2025-11-0121:38:48,0.6392,"[[np.int32(54), np.int32(1311)], [np.int32(622), np.int32(1311)], [np.int32(622), np.int32(1362)], [np.int32(54), np.int32(1362)]]",,,,
微信图片_20251122072347_33_1274.jpg,2018-19 Panini Prizm Shai Gilgeous-,0.7854,"[[np.int32(54), np.int32(1392)], [np.int32(991), np.int32(1392)], [np.int32(991), np.int32(1469)], [np.int32(54), np.int32(1469)]]",,,,
微信图片_20251122072347_33_1274.jpg,Alexander RC pz 快船  新秀  亚历山大 SGA,0.5624,"[[np.int32(54), np.int32(1454)], [np.int32(1094), np.int32(1454)], [np.int32(1094), np.int32(1531)], [np.int32(54), np.int32(1531)]]",,,,
微信图片_20251122072347_33_1274.jpg,红,0.9791,"[[np.int32(1113), np.int32(1461)], [np.int32(1183), np.int32(1461)], [np.int32(1183), np.int32(1523)], [np.int32(1113), np.int32(1523)]]",,,,
微信图片_20251122072347_33_1274.jpg,圈圈折 11/88编 PSA9分 (帅帅拍卖1 hopin2,0.6655,"[[np.int32(58), np.int32(1525)], [np.int32(1135), np.int32(1525)], [np.int32(1135), np.int32(1603)], [np.int32(58), np.int32(1603)]]",,,,
微信图片_20251122072347_33_1274.jpg,"半4,599.00",0.7009,"[[np.int32(48), np.int32(1619)], [np.int32(407), np.int32(1619)], [np.int32(407), np.int32(1706)], [np.int32(48), np.int32(1706)]]",4599.0,,,
微信图片_20251122072347_33_1274.jpg,$645.24,0.8528,"[[np.int32(55), np.int32(1705)], [np.int32(262), np.int32(1705)], [np.int32(262), np.int32(1750)], [np.int32(55), np.int32(1750)]]",,645.24,,
微信图片_20251122072347_33_1274.jpg,冬41 次竞价,0.1807,"[[np.int32(58), np.int32(1767)], [np.int32(274), np.int32(1767)], [np.int32(274), np.int32(1818)], [np.int32(58), np.int32(1818)]]",,,,41.0
微信图片_20251122072347_33_1274.jpg,运费: 半18.00@,0.3992,"[[np.int32(78), np.int32(1860)], [np.int32(356), np.int32(1860)], [np.int32(356), np.int32(1909)], [np.int32(78), np.int32(1909)]]",,,18.0,
微信图片_20251122072347_33_1274.jpg,竞价记录 (41),0.9572,"[[np.int32(56), np.int32(1992)], [np.int32(315), np.int32(1992)], [np.int32(315), np.int32(2048)], [np.int32(56), np.int32(2048)]]",,,,
微信图片_20251122072347_33_1274.jpg,商品属性,0.987,"[[np.int32(54), np.int32(2127)], [np.int32(234), np.int32(2127)], [np.int32(234), np.int32(2189)], [np.int32(54), np.int32(2189)]]",,,,
微信图片_20251122072347_33_1274.jpg,商品编号,0.9962,"[[np.int32(54), np.int32(2226)], [np.int32(218), np.int32(2226)], [np.int32(218), np.int32(2277)], [np.int32(54), np.int32(2277)]]",,,,
微信图片_20251122072347_33_1274.jpg,251028164417522,0.9998,"[[np.int32(353), np.int32(2229)], [np.int32(686), np.int32(2229)], [np.int32(686), np.int32(2274)], [np.int32(353), np.int32(2274)]]",,,,
微信图片_20251122072347_33_1274.jpg,体育类型,0.9508,"[[np.int32(54), np.int32(2302)], [np.int32(216), np.int32(2302)], [np.int32(216), np.int32(2353)], [np.int32(54), np.int32(2353)]]",,,,
微信图片_20251122072347_33_1274.jpg,Basketball,0.8543,"[[np.int32(356), np.int32(2307)], [np.int32(550), np.int32(2307)], [np.int32(550), np.int32(2350)], [np.int32(356), np.int32(2350)]]",,,,
微信图片_20251122072347_33_1274.jpg,年代,0.9965,"[[np.int32(56), np.int32(2377)], [np.int32(144), np.int32(2377)], [np.int32(144), np.int32(2426)], [np.int32(56), np.int32(2426)]]",,,,
微信图片_20251122072347_33_1274.jpg,2018-19,0.9999,"[[np.int32(356), np.int32(2380)], [np.int32(511), np.int32(2380)], [np.int32(511), np.int32(2423)], [np.int32(356), np.int32(2423)]]",,,,
微信图片_20251122072347_33_1274.jpg,商品描述,0.9139,"[[np.int32(54), np.int32(2509)], [np.int32(233), np.int32(2509)], [np.int32(233), np.int32(2565)], [np.int32(54), np.int32(2565)]]",,,,
微信图片_20251122072347_33_1274.jpg,"拍前请认真阅读以下内容,",0.8685,"[[np.int32(54), np.int32(2589)], [np.int32(466), np.int32(2589)], [np.int32(466), np.int32(2641)], [np.int32(54), np.int32(2641)]]",,,,
微信图片_20251122072347_33_1274.jpg,出价即视为认同本店规则:,0.8626,"[[np.int32(484), np.int32(2589)], [np.int32(903), np.int32(2589)], [np.int32(903), np.int32(2641)], [np.int32(484), np.int32(2641)]]",,,,
微信图片_20251122072347_33_1274.jpg,帅帅拍卖接伐卖 立即回款60-809,0.2182,"[[np.int32(50), np.int32(2678)], [np.int32(1118), np.int32(2678)], [np.int32(1118), 2769], [np.int32(50), 2769]]",,,,
微信图片_20251122072347_33_1274.jpg,商品已售出,0.8982,"[[np.float64(1011.3446046887868), np.float64(1652.0359026679605)], [np.float64(1200.9980082193597), np.float64(1705.845412159295)], [np.float64(1183.6553953112132), np.float64(1754.9640973320395)], [np.float64(995.0019917806403), np.float64(1701.154587840705)]]",,,,
微信图片_20251122072349_34_1274.jpg,令 [,0.1999,"[[np.int32(1023), np.int32(47)], [np.int32(1159), np.int32(47)], [np.int32(1159), np.int32(103)], [np.int32(1023), np.int32(103)]]",,,,
微信图片_20251122072349_34_1274.jpg,商品,0.9886,"[[np.int32(585), np.int32(175)], [np.int32(692), np.int32(175)], [np.int32(692), np.int32(240)], [np.int32(585), np.int32(240)]]",,,,
微信图片_20251122072349_34_1274.jpg,<,0.1071,"[[np.int32(1167), np.int32(176)], [np.int32(1235), np.int32(176)], [np.int32(1235), np.int32(236)], [np.int32(1167), np.int32(236)]]",,,,
微信图片_20251122072349_34_1274.jpg,2010 PANINIPRIY1,0.1318,"[[np.int32(505), np.int32(518)], [np.int32(632), np.int32(518)], [np.int32(632), np.int32(533)], [np.int32(505), np.int32(533)]]",,,,
微信图片_20251122072349_34_1274.jpg,14,0.0139,"[[np.int32(732), np.int32(518)], [np.int32(758), np.int32(518)], [np.int32(758), np.int32(533)], [np.int32(732), np.int32(533)]]",,,,
微信图片_20251122072349_34_1274.jpg,5GILGEOUS ALEKANOEf,0.0514,"[[np.int32(505), np.int32(531)], [np.int32(671), np.int32(531)], [np.int32(671), np.int32(546)], [np.int32(505), np.int32(546)]]",,,,
微信图片_20251122072349_34_1274.jpg,GEiNT,0.3431,"[[np.int32(702), np.int32(531)], [np.int32(758), np.int32(531)], [np.int32(758), np.int32(546)], [np.int32(702), np.int32(546)]]",,,,
微信图片_20251122072349_34_1274.jpg,A PN,0.2668,"[[np.int32(567), np.int32(544)], [np.int32(624), np.int32(544)], [np.int32(624), np.int32(559)], [np.int32(567), np.int32(559)]]",,,,
微信图片_20251122072349_34_1274.jpg,BUE,0.5226,"[[np.int32(637), np.int32(544)], [np.int32(673), np.int32(544)], [np.int32(673), np.int32(559)], [np.int32(637), np.int32(559)]]",,,,
微信图片_20251122072349_34_1274.jpg,46242290,0.9161,"[[np.int32(693), np.int32(557)], [np.int32(760), np.int32(557)], [np.int32(760), np.int32(572)], [np.int32(693), np.int32(572)]]",,,,
微信图片_20251122072349_34_1274.jpg,SHAISILGEOUS ALEXANDER,0.3268,"[[np.int32(545), np.int32(936)], [np.int32(754), np.int32(936)], [np.int32(754), np.int32(962)], [np.int32(545), np.int32(962)]]",,,,
微信图片_20251122072349_34_1274.jpg,S@,0.0818,"[[np.int32(507), np.int32(990)], [np.int32(684), np.int32(990)], [np.int32(684), np.int32(1075)], [np.int32(507), np.int32(1075)]]",,,,
微信图片_20251122072349_34_1274.jpg,结束时间:2025-10-2621:59:55,0.6999,"[[np.int32(54), np.int32(1311)], [np.int32(636), np.int32(1311)], [np.int32(636), np.int32(1362)], [np.int32(54), np.int32(1362)]]",,,,
微信图片_20251122072349_34_1274.jpg,(喷子拍卖1,0.5997,"[[np.int32(88), np.int32(1390)], [np.int32(359), np.int32(1390)], [np.int32(359), np.int32(1458)], [np.int32(88), np.int32(1458)]]",,,,
微信图片_20251122072349_34_1274.jpg,2018-19 Panini Prizm Shai,0.7046,"[[np.int32(377), np.int32(1394)], [np.int32(1045), np.int32(1394)], [np.int32(1045), np.int32(1454)], [np.int32(377), np.int32(1454)]]",,,,
微信图片_20251122072349_34_1274.jpg,Gilgeous-Alexander 洛杉矶快船 SGA 亚历山大,0.6284,"[[np.int32(54), np.int32(1456)], [np.int32(1208), np.int32(1456)], [np.int32(1208), np.int32(1531)], [np.int32(54), np.int32(1531)]]",,,,
微信图片_20251122072349_34_1274.jpg,RC 新秀  蓝泡泡折  175编 PSAIO 品相完美 专收,0.5584,"[[np.int32(52), np.int32(1525)], [np.int32(1189), np.int32(1525)], [np.int32(1189), np.int32(1598)], [np.int32(52), np.int32(1598)]]",,,,
微信图片_20251122072349_34_1274.jpg,必备 飞虎队,0.778,"[[np.int32(55), np.int32(1597)], [np.int32(353), np.int32(1597)], [np.int32(353), np.int32(1666)], [np.int32(55), np.int32(1666)]]",,,,
微信图片_20251122072349_34_1274.jpg,"半15,331.00",0.9321,"[[np.int32(48), np.int32(1686)], [np.int32(448), np.int32(1686)], [np.int32(448), np.int32(1776)], [np.int32(48), np.int32(1776)]]",15331.0,,,
微信图片_20251122072349_34_1274.jpg,"~ $2,150.94",0.3598,"[[np.int32(52), np.int32(1772)], [np.int32(298), np.int32(1772)], [np.int32(298), np.int32(1823)], [np.int32(52), np.int32(1823)]]",,2150.94,,
微信图片_20251122072349_34_1274.jpg,爻52 次竞价,0.0734,"[[np.int32(56), np.int32(1836)], [np.int32(280), np.int32(1836)], [np.int32(280), np.int32(1888)], [np.int32(56), np.int32(1888)]]",,,,52.0
微信图片_20251122072349_34_1274.jpg,运费:,0.9839,"[[np.int32(78), np.int32(1929)], [np.int32(177), np.int32(1929)], [np.int32(177), np.int32(1979)], [np.int32(78), np.int32(1979)]]",,,,
微信图片_20251122072349_34_1274.jpg,半18.000,0.3665,"[[np.int32(185), np.int32(1937)], [np.int32(357), np.int32(1937)], [np.int32(357), np.int32(1975)], [np.int32(185), np.int32(1975)]]",18.0,,,
微信图片_20251122072349_34_1274.jpg,竞价记录 (52),0.669,"[[np.int32(55), np.int32(2058)], [np.int32(325), np.int32(2058)], [np.int32(325), np.int32(2118)], [np.int32(55), np.int32(2118)]]",,,,
微信图片_20251122072349_34_1274.jpg,商品属性,0.9803,"[[np.int32(54), np.int32(2196)], [np.int32(234), np.int32(2196)], [np.int32(234), np.int32(2258)], [np.int32(54), np.int32(2258)]]",,,,
微信图片_20251122072349_34_1274.jpg,商品编号,0.9954,"[[np.int32(54), np.int32(2295)], [np.int32(218), np.int32(2295)], [np.int32(218), np.int32(2346)], [np.int32(54), np.int32(2346)]]",,,,
微信图片_20251122072349_34_1274.jpg,251021160558148,0.9998,"[[np.int32(353), np.int32(2298)], [np.int32(682), np.int32(2298)], [np.int32(682), np.int32(2343)], [np.int32(353), np.int32(2343)]]",,,,
微信图片_20251122072349_34_1274.jpg,体育类型,0.9509,"[[np.int32(54), np.int32(2371)], [np.int32(216), np.int32(2371)], [np.int32(216), np.int32(2422)], [np.int32(54), np.int32(2422)]]",,,,
微信图片_20251122072349_34_1274.jpg,Basketball,0.8534,"[[np.int32(356), np.int32(2376)], [np.int32(550), np.int32(2376)], [np.int32(550), np.int32(2417)], [np.int32(356), np.int32(2417)]]",,,,
微信图片_20251122072349_34_1274.jpg,是否新秀,0.984,"[[np.int32(54), np.int32(2444)], [np.int32(218), np.int32(2444)], [np.int32(218), np.int32(2496)], [np.int32(54), np.int32(2496)]]",,,,
微信图片_20251122072349_34_1274.jpg,No,0.9989,"[[np.int32(354), np.int32(2450)], [np.int32(416), np.int32(2450)], [np.int32(416), np.int32(2494)], [np.int32(354), np.int32(2494)]]",,,,
微信图片_20251122072349_34_1274.jpg,需支付担保金 150 CHP,0.6263,"[[np.int32(54), np.int32(2555)], [np.int32(470), np.int32(2555)], [np.int32(470), np.int32(2608)], [np.int32(54), np.int32(2608)]]",,,,
微信图片_20251122072349_34_1274.jpg,好评数满 55  免担保金,0.4935,"[[np.int32(52), np.int32(2609)], [np.int32(445), np.int32(2609)], [np.int32(445), np.int32(2660)], [np.int32(52), np.int32(2660)]]",,,,
